query,k,graph_type,retriever_type,algorithm,success,is_expected_path,visited_count,path_length,time,path,selected_edge_count,expected_edge_count,preserved_edge_count,missing_edge_count,preserved_edge_rate,missing_edges
훈련 강도가 높으면 왜 다음 경기력이 떨어지는가,95,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1940000007371054e-05,훈련 강도가 높다>근육 피로가 증가한다>회복 시간이 필요하다>다음 경기력이 떨어진다,90,3,3,0,1.0,
훈련 강도가 높으면 왜 다음 경기력이 떨어지는가,100,top_k,naive_top_k,bfs,True,True,8,4,1.142100001061408e-05,훈련 강도가 높다>근육 피로가 증가한다>회복 시간이 필요하다>다음 경기력이 떨어진다,90,3,3,0,1.0,
훈련 강도가 높으면 왜 다음 경기력이 떨어지는가,100,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.2370000007422277e-05,훈련 강도가 높다>근육 피로가 증가한다>회복 시간이 필요하다>다음 경기력이 떨어진다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,FULL,full,full,bfs,True,True,8,4,1.1744000005364796e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,2,top_k,naive_top_k,bfs,False,False,3,0,7.549999992306766e-06,,2,3,0,3,0.0,기억이 약해진다->문제 풀이 속도가 느려진다|문제 풀이 속도가 느려진다->시험 시간이 부족하다|복습을 하지 않는다->기억이 약해진다
복습을 하지 않으면 왜 시험 시간이 부족한가,2,top_k_expansion,top_k_expansion,bfs,False,False,6,0,6.124000009322117e-06,,7,3,1,2,0.3333333333333333,기억이 약해진다->문제 풀이 속도가 느려진다|문제 풀이 속도가 느려진다->시험 시간이 부족하다
복습을 하지 않으면 왜 시험 시간이 부족한가,3,top_k,naive_top_k,bfs,False,False,4,0,3.8070000130119297e-06,,3,3,0,3,0.0,기억이 약해진다->문제 풀이 속도가 느려진다|문제 풀이 속도가 느려진다->시험 시간이 부족하다|복습을 하지 않는다->기억이 약해진다
복습을 하지 않으면 왜 시험 시간이 부족한가,3,top_k_expansion,top_k_expansion,bfs,False,False,6,0,4.369999999198626e-06,,7,3,1,2,0.3333333333333333,기억이 약해진다->문제 풀이 속도가 느려진다|문제 풀이 속도가 느려진다->시험 시간이 부족하다
복습을 하지 않으면 왜 시험 시간이 부족한가,4,top_k,naive_top_k,bfs,False,False,5,0,4.521999983353453e-06,,4,3,0,3,0.0,기억이 약해진다->문제 풀이 속도가 느려진다|문제 풀이 속도가 느려진다->시험 시간이 부족하다|복습을 하지 않는다->기억이 약해진다
복습을 하지 않으면 왜 시험 시간이 부족한가,4,top_k_expansion,top_k_expansion,bfs,False,False,6,0,6.214999984877068e-06,,7,3,1,2,0.3333333333333333,기억이 약해진다->문제 풀이 속도가 느려진다|문제 풀이 속도가 느려진다->시험 시간이 부족하다
복습을 하지 않으면 왜 시험 시간이 부족한가,5,top_k,naive_top_k,bfs,False,False,6,0,4.485000005161055e-06,,5,3,1,2,0.3333333333333333,기억이 약해진다->문제 풀이 속도가 느려진다|문제 풀이 속도가 느려진다->시험 시간이 부족하다
복습을 하지 않으면 왜 시험 시간이 부족한가,5,top_k_expansion,top_k_expansion,bfs,False,False,7,0,6.1110000046937785e-06,,8,3,2,1,0.6666666666666666,문제 풀이 속도가 느려진다->시험 시간이 부족하다
복습을 하지 않으면 왜 시험 시간이 부족한가,6,top_k,naive_top_k,bfs,False,False,6,0,4.670999999234482e-06,,6,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,6,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.188999978145148e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,9,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,7,top_k,naive_top_k,bfs,False,False,6,0,4.288000013730198e-06,,7,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,7,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.0575999993989171e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,9,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,8,top_k,naive_top_k,bfs,False,False,6,0,9.696000006442773e-06,,8,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,8,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.012199999195218e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,9,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,9,top_k,naive_top_k,bfs,False,False,6,0,3.27770000012606e-05,,9,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,9,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1365999995405218e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,16,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,10,top_k,naive_top_k,bfs,False,False,6,0,9.648000002471235e-06,,10,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,10,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.992000010086485e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,16,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,15,top_k,naive_top_k,bfs,False,False,6,0,6.296999998767205e-06,,15,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,15,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.3109999953449005e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,17,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,20,top_k,naive_top_k,bfs,False,False,6,0,4.49099999855207e-06,,20,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,20,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.4260000013073295e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,31,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,30,top_k,naive_top_k,bfs,False,False,6,0,4.7489999985828035e-06,,30,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,30,top_k_expansion,top_k_expansion,bfs,True,True,8,4,7.0330000028207e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,49,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,40,top_k,naive_top_k,bfs,False,False,6,0,1.232200000345074e-05,,40,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,40,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1583999992126337e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,56,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,60,top_k,naive_top_k,bfs,False,False,6,0,1.063400000589354e-05,,60,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,60,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.130799998350085e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,82,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,70,top_k,naive_top_k,bfs,False,False,6,0,1.8892000014147925e-05,,70,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,70,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.284500001474953e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,85,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,75,top_k,naive_top_k,bfs,False,False,6,0,9.906999991926568e-06,,75,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,75,top_k_expansion,top_k_expansion,bfs,True,True,8,4,7.140000008121206e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,86,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,78,top_k,naive_top_k,bfs,False,False,6,0,6.483000021262342e-06,,78,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,78,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.162999994785423e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,88,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,80,top_k,naive_top_k,bfs,False,False,6,0,5.431000005273745e-06,,80,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,80,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1916999994809885e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,88,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,82,top_k,naive_top_k,bfs,False,False,6,0,1.1239999992085359e-05,,82,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,82,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1029999996026163e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,88,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,84,top_k,naive_top_k,bfs,False,False,6,0,6.731000013360244e-06,,84,3,2,1,0.6666666666666666,기억이 약해진다->문제 풀이 속도가 느려진다
복습을 하지 않으면 왜 시험 시간이 부족한가,84,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.937999984302223e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,88,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,85,top_k,naive_top_k,bfs,True,True,8,4,6.038999998736472e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,85,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,85,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.735000002005108e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,88,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,86,top_k,naive_top_k,bfs,True,True,8,4,1.1176000015211685e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,86,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,86,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.004199998533295e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,89,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,87,top_k,naive_top_k,bfs,True,True,8,4,8.033000000295942e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,87,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,87,top_k_expansion,top_k_expansion,bfs,True,True,8,4,7.723000010173564e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,88,top_k,naive_top_k,bfs,True,True,8,4,5.966000003354566e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,88,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,88,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.883999986939671e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,89,top_k,naive_top_k,bfs,True,True,8,4,1.1110000002645393e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,89,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,89,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1314999994738173e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,90,top_k,naive_top_k,bfs,True,True,8,4,1.2692000012748395e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,90,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.135299999077688e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,95,top_k,naive_top_k,bfs,True,True,8,4,1.2089999984254973e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,95,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.220699999748831e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,100,top_k,naive_top_k,bfs,True,True,8,4,1.2258999987579955e-05,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
복습을 하지 않으면 왜 시험 시간이 부족한가,100,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.4609999981257715e-06,복습을 하지 않는다>기억이 약해진다>문제 풀이 속도가 느려진다>시험 시간이 부족하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,FULL,full,full,bfs,True,True,8,4,6.830000017998827e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,2,top_k,naive_top_k,bfs,False,False,2,0,2.6710000042839965e-06,,2,3,1,2,0.3333333333333333,계정 접근이 가능하다->개인정보가 노출된다|비밀번호가 유출된다->계정 접근이 가능하다
비밀번호가 유출되면 왜 피해 신고가 필요한가,2,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.989000013390978e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,9,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,3,top_k,naive_top_k,bfs,False,False,3,0,4.169000021647662e-06,,3,3,1,2,0.3333333333333333,계정 접근이 가능하다->개인정보가 노출된다|비밀번호가 유출된다->계정 접근이 가능하다
비밀번호가 유출되면 왜 피해 신고가 필요한가,3,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.813999988253272e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,9,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,4,top_k,naive_top_k,bfs,False,False,4,0,3.7060000011024385e-06,,4,3,1,2,0.3333333333333333,계정 접근이 가능하다->개인정보가 노출된다|비밀번호가 유출된다->계정 접근이 가능하다
비밀번호가 유출되면 왜 피해 신고가 필요한가,4,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.5410000072697585e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,9,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,5,top_k,naive_top_k,bfs,False,False,5,0,5.081000011841752e-06,,5,3,1,2,0.3333333333333333,계정 접근이 가능하다->개인정보가 노출된다|비밀번호가 유출된다->계정 접근이 가능하다
비밀번호가 유출되면 왜 피해 신고가 필요한가,5,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.085999987386458e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,9,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,6,top_k,naive_top_k,bfs,False,False,6,0,7.4670000174137385e-06,,6,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,6,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.435999980818451e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,9,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,7,top_k,naive_top_k,bfs,False,False,6,0,5.303999984107577e-06,,7,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,7,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.138000003375055e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,9,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,8,top_k,naive_top_k,bfs,False,False,6,0,4.654000008486037e-06,,8,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,8,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.640999998808184e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,9,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,9,top_k,naive_top_k,bfs,False,False,6,0,6.137999974953345e-06,,9,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,9,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.514000006063725e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,12,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,10,top_k,naive_top_k,bfs,False,False,6,0,5.978999979561195e-06,,10,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,10,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.0048999996570274e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,12,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,15,top_k,naive_top_k,bfs,False,False,6,0,1.15349999987302e-05,,15,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,15,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.0036999981366534e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,26,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,20,top_k,naive_top_k,bfs,False,False,6,0,9.749000014380726e-06,,20,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,20,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.0865000007242998e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,33,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,30,top_k,naive_top_k,bfs,False,False,6,0,9.507000015673839e-06,,30,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,30,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.0339000011945245e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,47,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,40,top_k,naive_top_k,bfs,False,False,6,0,7.167000006802482e-06,,40,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,40,top_k_expansion,top_k_expansion,bfs,True,True,8,4,5.625000000009095e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,67,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,60,top_k,naive_top_k,bfs,False,False,6,0,6.697999992866244e-06,,60,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,60,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.0059000004503105e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,80,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,70,top_k,naive_top_k,bfs,False,False,6,0,5.788000009943062e-06,,70,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,70,top_k_expansion,top_k_expansion,bfs,True,True,8,4,6.8089999842868565e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,84,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,75,top_k,naive_top_k,bfs,False,False,6,0,9.857999998530431e-06,,75,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,75,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.184299998158167e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,86,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,78,top_k,naive_top_k,bfs,False,False,6,0,9.689999984630049e-06,,78,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,78,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1266000001342036e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,88,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,80,top_k,naive_top_k,bfs,False,False,6,0,2.3816000009446725e-05,,80,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,80,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.2074000011352837e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,88,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,82,top_k,naive_top_k,bfs,False,False,6,0,1.0596999999279433e-05,,82,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,82,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1258000000680113e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,88,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,84,top_k,naive_top_k,bfs,False,False,6,0,8.941999993794525e-06,,84,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,84,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.112399999669833e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,88,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,85,top_k,naive_top_k,bfs,False,False,6,0,1.1025000020481457e-05,,85,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,85,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.0756999984096183e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,89,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,86,top_k,naive_top_k,bfs,False,False,6,0,1.0032000005821828e-05,,86,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,86,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.39619999970364e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,87,top_k,naive_top_k,bfs,False,False,6,0,1.1585999999397245e-05,,87,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,87,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.177300001131698e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,88,top_k,naive_top_k,bfs,False,False,6,0,6.912000003467256e-06,,88,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,88,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1000999990073979e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,89,top_k,naive_top_k,bfs,False,False,6,0,9.747000007109818e-06,,89,3,2,1,0.6666666666666666,계정 접근이 가능하다->개인정보가 노출된다
비밀번호가 유출되면 왜 피해 신고가 필요한가,89,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.1140000026443886e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,90,top_k,naive_top_k,bfs,True,True,8,4,1.1868000001413748e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,90,top_k_expansion,top_k_expansion,bfs,True,True,8,4,1.0868999993363104e-05,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
비밀번호가 유출되면 왜 피해 신고가 필요한가,95,top_k,naive_top_k,bfs,True,True,8,4,6.780999996180981e-06,비밀번호가 유출된다>계정 접근이 가능하다>개인정보가 노출된다>피해 신고가 필요하다,90,3,3,0,1.0,
